sex,name,gender.prob
F,Jasmin,0.996095003744517
M,Giovanni,0.996078181972357
M,Verne,0.996057818659658
F,Ami,0.996054769087955
M,Anderson,0.996040084047196
F,Kenyetta,0.996039603960396
M,Brooks,0.995996592844974
M,Archie,0.995977792884659
M,Teddy,0.99596707364234
F,Andie,0.995951417004049
F,Beverley,0.99591211037302
M,Estel,0.995901639344262
M,Terrell,0.995874439461883
F,Winter,0.995871424358596
M,Alejandro,0.995838031590624
M,Andre,0.995825723975998
M,Jameson,0.995771528290489
M,Jermiah,0.995740149094782
M,Michael,0.995735743136852
F,Carol,0.995727883548357
M,Alexander,0.995706020178836
M,Langston,0.995700773860705
M,Clyde,0.995696783256575
F,Yesenia,0.995691563136306
F,Araceli,0.995683353059946
M,Perry,0.995681861691944
M,Khari,0.995565410199557
M,Juan,0.99555412416246
F,Alma,0.995512775392412
M,Braylen,0.995498140536308
F,Hilary,0.99548300995791
M,Daylen,0.99546690843155
F,Caprice,0.995458673932788
M,Laquan,0.995454545454545
M,Dennie,0.995454545454545
M,Ray,0.995424993980255
M,Hudson,0.99540806482732
F,Patrice,0.995381489007944
M,Blaise,0.995378012545394
M,Louie,0.995350061414283
F,Lexus,0.99534058131795
F,Janee,0.995337995337995
M,Keelan,0.995283018867924
F,Rikki,0.995254048017867
M,Aiden,0.995244858889644
M,Julian,0.995231671511942
F,Rilee,0.995187680461983
M,Kekoa,0.995110024449878
F,Marisol,0.995107277471731
M,Taj,0.995105237395986
F,Maria,0.995100428510378
F,Baylee,0.995097685819335
M,Jermaine,0.995071058900846
M,Billy,0.995047257418796
M,Lamar,0.994968040255678
M,Jose,0.994933949231566
M,Kamil,0.99492385786802
F,Brandy,0.994916636823047
F,Brooklyn,0.994840119587817
F,Hazel,0.994834252392724
M,Lawson,0.994814814814815
M,Dickie,0.994795055302537
M,Amit,0.994788273615635
F,Female,0.994758909853249
M,Cooper,0.994681843627542
F,Kia,0.994664634146341
M,Kaden,0.994645612124512
M,Bennett,0.994624531682684
F,Ryann,0.994579439252336
M,Austin,0.994572386580894
F,Ester,0.994554716318286
M,Merrick,0.9945295404814
M,Dorsey,0.994513031550069
F,Shirley,0.994463868010633
M,Javon,0.99436999444929
M,Kentrell,0.994282447112636
M,Mckay,0.994274809160305
M,Kamden,0.994273815720979
F,Christin,0.994268292682927
M,Kylen,0.994259471871412
F,Kiley,0.994247228848043
F,Lesly,0.994149147163824
M,Bodhi,0.99412915851272
F,Rosio,0.994124559341951
F,Essie,0.99409513395298
F,Vernice,0.994082840236686
F,Jaylynn,0.99408167291379
F,Kourtney,0.994015559545183
M,Lamarr,0.99400479616307
M,Jory,0.993961352657005
F,Pearly,0.993865030674847
F,Babygirl,0.993846153846154
M,Mason,0.993835749417551
M,Bradlee,0.993765586034913
M,Deshon,0.993670886075949
F,Alejandra,0.993587442873208
F,Cori,0.993557046979866
M,Rhys,0.993525762071756
M,Evan,0.993517086204472
M,Brett,0.993513798802761
M,Braedyn,0.993498049414824
F,Dione,0.993472584856397
F,Odalis,0.993390614672835
F,Grisel,0.993265993265993
M,Brentley,0.993243243243243
M,Aramis,0.993234100135318
F,Shawnta,0.993178717598909
M,Farris,0.993127147766323
M,Ryder,0.993070293213218
M,Nate,0.993063583815029
M,Shane,0.993050830701953
F,Bernice,0.993001270913491
F,Meredith,0.992995313994779
F,Egypt,0.992890995260663
F,Kaylan,0.992890004182351
M,Dion,0.992850408548083
M,Early,0.992740471869328
F,Kayce,0.992718446601942
M,Breon,0.992718446601942
M,Jesus,0.992682443370151
F,Karey,0.992673992673993
M,Alvie,0.992537313432836
F,Vada,0.99252801992528
M,Randy,0.992398865327245
F,Shannen,0.992343032159265
F,Myka,0.992337164750958
F,Hadley,0.99233116832303
F,Pearl,0.992239870554437
F,Eman,0.992236024844721
M,Tanner,0.992199200385482
M,Kaysen,0.992172211350294
M,Tate,0.992144177449168
M,Montgomery,0.992125984251969
M,Levern,0.992125984251969
M,Demari,0.992101105845182
M,Ryland,0.992076069730586
M,Kolby,0.992070235060889
F,Mayra,0.992037989145958
F,Andrea,0.992022473371396
M,Carnell,0.992021276595745
M,Zephaniah,0.992015968063872
F,Madison,0.992001384250236
F,Carlie,0.991965012205045
M,Ronnell,0.99184339314845
M,Rashaun,0.991815476190476
M,Kevyn,0.991789819376026
F,Isabel,0.991773199973505
F,Tonie,0.991735537190083
F,Saylor,0.991723100075245
M,Rashawn,0.99171686746988
M,Alden,0.991617030664019
M,Austen,0.991588018054986
F,Sequoia,0.991564417177914
F,Joan,0.99153405077492
M,Timmie,0.991477272727273
F,Elia,0.991444866920152
M,Asa,0.991382011908493
F,Saige,0.991178829190056
M,Bo,0.991126403477001
F,Leone,0.99109131403118
F,Shavon,0.991082802547771
M,Layton,0.990971357409714
F,Kori,0.990938694605692
M,Justus,0.990925589836661
M,Dyllan,0.990909090909091
F,Shaunte,0.990881458966565
F,Imani,0.990858725761773
M,Cody,0.990774156785065
F,Lindsay,0.990755485525588
F,Kairi,0.990712074303406
F,Keona,0.990701606086221
F,Jaye,0.990675990675991
M,Donell,0.990626830697129
M,Kyree,0.990492653414002
M,Mychal,0.990304709141274
M,Keaton,0.990287845731579
M,Corry,0.990272373540856
M,Kellen,0.990238188207731
F,Kay,0.990234914785813
M,Dashawn,0.990189557698703
M,Levon,0.990155865463495
F,Connie,0.990136999900725
F,Inez,0.990133769142304
M,Woodie,0.99
F,Rayne,0.989804241435563
M,Cristian,0.989679575388245
F,Jacy,0.989669421487603
M,Camren,0.989661916736519
F,Estell,0.98961038961039
F,Justyce,0.98960498960499
F,Ka,0.989561586638831
M,Kainoa,0.989523809523809
F,Luz,0.989510133414808
F,Cheyenne,0.989481017067224
M,Kory,0.989332317363558
M,Kamren,0.989311163895487
M,Tristian,0.989303482587065
F,Corliss,0.989285714285714
F,Mickie,0.989247311827957
F,Rylie,0.989147421427331
M,Mikal,0.98914223669924
M,Nico,0.989134184201449
M,Elie,0.988986784140969
M,Aman,0.988970588235294
M,Kyle,0.988928845241138
F,Love,0.988839285714286
M,Von,0.988819875776398
F,Mckenzie,0.988800799618364
F,Marcelle,0.988751406074241
F,Kensley,0.98868778280543
M,Davy,0.988636363636364
M,Jalin,0.988621997471555
M,Maddox,0.988551219804591
F,Kadence,0.988522660388464
F,Ivon,0.988479262672811
M,Denis,0.988470608786794
F,Sheron,0.988382484361037
M,Grey,0.988321167883212
F,Lory,0.988215488215488
M,Bernie,0.988194444444444
M,Royce,0.988182288204446
M,Zuriel,0.988151658767773
M,Adrain,0.98806860551827
M,Demetri,0.988023952095808
M,Artis,0.98800799467022
F,Saba,0.987893462469734
F,Delaine,0.987755102040816
M,Darl,0.987704918032787
F,Danyell,0.987668161434978
F,Sydney,0.987658592034567
M,Dariel,0.987654320987654
M,Noam,0.987637362637363
M,Adler,0.987562189054726
M,Spencer,0.987541362466516
M,Cecil,0.987528739636313
F,Taytum,0.987468671679198
F,Aria,0.987413050679033
M,Chase,0.987339886803694
M,Aidan,0.987314770690086
M,Bryce,0.987156601888339
M,Jovon,0.987154150197628
M,Jamari,0.987121614445035
F,Jalynn,0.987094251075479
M,Jaydan,0.986852281515855
F,Alize,0.986830290332236
F,Trinity,0.986792549293614
M,Scottie,0.986686796596212
M,Colon,0.986577181208054
F,Carmel,0.986535473847747
M,Parrish,0.986519607843137
M,Darrien,0.986486486486487
M,Alika,0.986486486486487
F,Ashley,0.986482449876478
M,Coty,0.986408782017773
M,Kooper,0.986320109439125
F,Cherokee,0.986238532110092
F,Milagro,0.986206896551724
F,Sinai,0.986196319018405
F,Jonell,0.986149584487535
F,Aspen,0.986144007579346
F,Mozell,0.986138613861386
M,Rasheen,0.9860529986053
F,Genesis,0.986027047474939
M,Carter,0.98598496627599
M,Korey,0.985970892880556
F,Sasha,0.985831809872029
M,Brogan,0.985807214665878
M,Amando,0.985714285714286
M,Jayce,0.985713119438322
F,Jamaria,0.98567335243553
M,Meng,0.98567335243553
F,Kelsey,0.985657220379861
M,Cheng,0.985590778097983
M,Murphy,0.985551330798479
F,Zuri,0.985456148082856
M,Royal,0.985429447852761
M,Ajani,0.985358711566618
F,Lucero,0.985354296790868
M,Gabriel,0.985338820383745
F,Payten,0.985254691689008
F,Ashanti,0.985215366705471
M,Shaun,0.985173816041393
F,Mackenzi,0.985074626865672
M,Luca,0.984964863539794
F,Simran,0.984931506849315
F,Lessie,0.984924623115578
M,Gaylen,0.984848484848485
M,Gene,0.984815252235532
M,Brennan,0.984759576202119
M,Kylan,0.984639016897081
F,Ludie,0.984615384615385
M,Curley,0.984585741811175
M,Kaelan,0.98443579766537
F,Nikia,0.984429065743945
M,Kiernan,0.984423676012461
M,Flynn,0.984326018808777
M,Deon,0.984295249312917
M,Avi,0.98429003021148
M,Aryan,0.984102244389027
F,Kacy,0.984065460809647
M,Uriah,0.983892263005017
F,Tylee,0.983805668016194
M,Marcell,0.983772819472617
F,Corie,0.983682983682984
M,Jude,0.983602509013681
F,Corrie,0.98360192253322
F,Lindsey,0.983585106824885
F,Taylin,0.983579638752053
M,Ezell,0.983443708609272
F,Cyan,0.98326359832636
M,Sai,0.98326359832636
M,Dempsey,0.983164983164983
M,Davi,0.983164983164983
M,Leyton,0.983136593591906
F,Kaya,0.983106162411211
F,Gail,0.983087834151664
M,Evin,0.983030303030303
M,Kyler,0.982867574778823
F,Socorro,0.982849604221636
F,Adison,0.982748364069007
M,Landyn,0.982742623863425
M,Terrill,0.982668977469671
F,Sia,0.982638888888889
F,Romaine,0.982578397212544
M,Jalen,0.982548332684572
M,Merlin,0.98247748844001
M,Arley,0.982456140350877
M,Kobie,0.982269503546099
M,Destin,0.982227058396808
F,Lakin,0.982222222222222
F,Jaimie,0.982185273159145
M,Che,0.982142857142857
M,Nikola,0.982097186700767
F,Fay,0.981907090464548
F,Kym,0.981884057971015
M,Verle,0.981818181818182
F,Misha,0.981735159817352
F,Ivy,0.981734121570411
M,Brantley,0.981708055723804
M,Henri,0.981640146878825
F,Wren,0.981561822125813
M,Boston,0.981559094719195
F,Jaycee,0.981505697739585
M,Spenser,0.981481481481482
M,Glyn,0.981481481481482
M,Denver,0.981462231462231
M,Joe,0.98139960359811
M,Bobby,0.981360556030287
M,Jerry,0.981159290264253
F,Keena,0.981029810298103
F,Audry,0.980952380952381
M,Rickie,0.980690679539547
F,Loyce,0.980629539951574
F,Dara,0.980604534005038
M,Montez,0.980537534754402
M,Adrien,0.980487804878049
F,Cadence,0.980461811722913
M,Ayden,0.980410997794326
F,Jodie,0.980344091878887
F,Erin,0.980321323319707
M,Demetrius,0.980290313703908
F,Aime,0.980289093298292
M,Ryan,0.980196692471333
M,Kaiden,0.980072373965201
F,Patsy,0.979977527177224
M,Ronnie,0.97996970683578
M,Verlyn,0.979899497487437
F,Morgen,0.979838709677419
F,Tamar,0.979826086956522
F,Denali,0.97979797979798
M,Van,0.979785306008644
F,Lou,0.979727193092229
M,Encarnacion,0.979674796747967
M,Torrance,0.979663394109397
M,Kieran,0.979621736814065
F,Rocio,0.979528775589031
M,Sullivan,0.979466748391051
M,Jelani,0.979448621553885
F,Kenley,0.979407176287051
F,Martine,0.979381443298969
M,Son,0.979274611398964
F,Daniell,0.9792663476874
M,Tiernan,0.979166666666667
M,Trystan,0.979081632653061
M,Dylan,0.979068317150367
M,Ezra,0.979007731298961
M,Hoang,0.978991596638655
M,Jesse,0.97888211311507
M,Eldred,0.978723404255319
M,Johann,0.978550724637681
F,Bryn,0.978491366252651
M,Rylen,0.978343949044586
M,Terrion,0.978303747534517
F,Georgie,0.978251413658112
F,Journey,0.978143859076823
F,Diamond,0.978125892092492
M,Christain,0.97808764940239
F,Stormy,0.977889150943396
M,Jasiah,0.977787851314597
M,Zen,0.977777777777778
F,Darcy,0.977674942154962
F,Cassidy,0.977586915604786
F,Vanna,0.977477477477477
F,Whitney,0.977476759022968
M,Thien,0.977272727272727
F,Berkeley,0.976958525345622
M,Nery,0.976911976911977
M,Auden,0.976878612716763
F,Markie,0.976842105263158
M,Tremaine,0.976733977172959
M,Azriel,0.976580796252927
F,Clare,0.97652152701549
M,Avian,0.976415094339623
M,Ventura,0.976331360946746
F,Keylin,0.976331360946746
F,Cayce,0.976303317535545
F,Reda,0.976303317535545
M,Conley,0.976253298153034
M,Tyler,0.976200340479383
M,Jimi,0.976190476190476
M,Shamel,0.976154992548435
M,Darion,0.976146788990826
F,Irie,0.976127320954907
F,Nour,0.9760348583878
M,Alex,0.975959538053277
M,Darnell,0.975932827443761
M,Jacky,0.975875743555849
F,Kimmie,0.975757575757576
M,Mel,0.975636766334441
M,Deven,0.975623423928271
F,Gussie,0.975609756097561
M,Gabrial,0.975490196078431
M,Blake,0.975462905686832
M,Tashawn,0.975280898876404
F,Noor,0.974991663887963
M,Kinnick,0.974874371859296
F,Torrie,0.974747474747475
M,Deshawn,0.974601551180431
F,Airam,0.974576271186441
M,Adair,0.974554707379135
F,Indigo,0.974424552429668
F,Sherron,0.974358974358974
F,Ines,0.974251497005988
M,Jamison,0.974182916781104
F,Elvie,0.973913043478261
F,Gayle,0.973744911804613
F,Eris,0.973118279569892
M,Damoni,0.972972972972973
M,Latrell,0.972649572649573
F,Lael,0.972602739726027
M,Lonnie,0.972317826265953
M,Brion,0.972170686456401
M,Harman,0.972067039106145
M,Arlie,0.971904266389178
F,Dani,0.971797485558953
F,Raven,0.971785398027421
M,Sami,0.971693257848688
F,Ashlan,0.971631205673759
M,Foy,0.971428571428571
M,Zephyr,0.971291866028708
F,Dayle,0.971246006389776
M,Dakoda,0.971223021582734
F,Ikea,0.971074380165289
M,Lane,0.970998415213946
M,Syncere,0.97098976109215
F,Tandy,0.970802919708029
F,Blakely,0.97079942556247
M,Jonte,0.970760233918129
M,Cayden,0.970446857753249
M,Maison,0.970443349753695
F,Edlin,0.970059880239521
F,Mina,0.969891095451634
M,Jaelen,0.96986301369863
M,Cory,0.969691891303073
M,Daryl,0.969524340689985
M,Jeriah,0.969465648854962
M,Sterling,0.969427719646928
F,Nova,0.969236612229396
F,Nou,0.969072164948454
F,Lesley,0.968895636209575
M,Khamari,0.968365553602812
M,Lake,0.968253968253968
F,Gabriell,0.968253968253968
M,Colby,0.968239690008303
F,Jaelyn,0.968158539300824
F,Alexie,0.967741935483871
F,Deondra,0.967532467532468
F,Mika,0.967386311437758
M,Paxton,0.967219020172911
F,Mischa,0.966887417218543
F,Harlow,0.966309341500766
M,Ely,0.966114457831325
F,Justine,0.966110002450723
M,Burnell,0.965968586387435
M,Camrin,0.96551724137931
F,Haile,0.96551724137931
F,Isamar,0.965295629820051
M,Kaimana,0.965260545905707
M,Mykel,0.965258215962441
M,Corey,0.965214011844754
F,Jade,0.965194294750741
M,Shaquille,0.965152183502426
F,Deandra,0.965120735914143
M,Asante,0.965116279069767
F,Ha,0.965034965034965
F,Leigh,0.964353258066365
F,Rilyn,0.964285714285714
M,Najee,0.964261631827377
F,Cameryn,0.964129483814523
M,Damari,0.964125560538117
F,Kamalani,0.964028776978417
M,Theo,0.96390321301071
M,Dannie,0.963587487781036
F,Alexys,0.963564530289728
M,Marlin,0.963387195745551
M,Naseem,0.963218390804598
M,Justis,0.96309963099631
M,Nabil,0.96304347826087
F,Kaylen,0.963037974683544
F,Lyn,0.962900028320589
F,Holland,0.962875197472354
M,Pernell,0.96276013143483
M,Laakea,0.962616822429907
M,Eddie,0.96246713233741
M,Miller,0.962401455427532
F,Hanh,0.962264150943396
M,Verlon,0.962264150943396
M,Aidyn,0.962085308056872
F,Nickie,0.962025316455696
F,Lindy,0.961940498525864
M,Elliott,0.961820344576187
M,Reyes,0.961513994910941
F,Christen,0.961006735200284
F,La,0.960966542750929
F,Yen,0.9609375
M,Krystian,0.960923623445826
M,Camden,0.960866995073892
M,Lucky,0.960714285714286
F,Chaney,0.960629921259842
M,Tristan,0.960579041704246
F,Sun,0.96031746031746
M,Chevy,0.960053262316911
M,Simcha,0.959954233409611
M,Taran,0.959893048128342
F,Danyel,0.959785522788204
M,Doyce,0.959731543624161
M,Macon,0.959677419354839
F,Jailyn,0.959349593495935
M,Vashon,0.959016393442623
F,Lue,0.958974358974359
F,Marin,0.958173445894091
F,Emmanuelle,0.9581589958159
M,Janiel,0.958139534883721
F,Ora,0.958081147724725
F,Kenya,0.957864218410244
F,Beryl,0.95781990521327
F,Kacey,0.957724499929068
M,Keegan,0.957604518001412
F,Kelley,0.95727001562426
M,Christian,0.957200450288085
M,Alijah,0.956899884035562
F,Josey,0.956834532374101
M,Avion,0.956730769230769
M,Ira,0.956668592507
M,Quin,0.956521739130435
F,Marvel,0.956381260096931
M,Bentley,0.956244807532539
M,Messiah,0.956186208613393
M,Vester,0.956043956043956
F,Skye,0.9558296856347
M,Damani,0.955610357583231
M,Jordon,0.955559812278517
M,Hunter,0.955387872536779
M,Donnie,0.95523341631601
M,Binh,0.954954954954955
F,Ardis,0.95494923857868
M,Micky,0.954385964912281
M,Korbyn,0.954258675078864
F,Amarie,0.954198473282443
M,Alante,0.954128440366973
F,Reegan,0.954081632653061
M,Jaylan,0.95368558382257
M,Bee,0.953623188405797
F,Yarel,0.953586497890295
M,Madden,0.953576864535769
F,Kelcey,0.953101361573374
F,Jewel,0.953038167938931
M,Quincy,0.952963521590973
M,Navid,0.952879581151832
F,Robbin,0.952843273231623
F,Toi,0.952830188679245
M,Kobi,0.952554744525547
F,Shonte,0.952380952380952
F,Laken,0.952253756260434
M,Ramsey,0.95198760970573
M,Grayson,0.951583132187988
F,Felice,0.951367781155015
F,Imari,0.951194184839045
F,Mackenzie,0.951172883170513
F,Carman,0.951111111111111
M,Graysen,0.951070336391437
F,Antonia,0.950716568718425
F,Mica,0.95049504950495
M,Ellis,0.950092314793446
M,Elliot,0.950015969338869
M,Elan,0.949912126537786
F,Jean,0.949904126651152
M,Marty,0.949675132900177
M,Brecken,0.949438202247191
M,Keagan,0.949253120523839
M,Jovan,0.949204946996466
F,Choua,0.948818897637795
F,Iman,0.948666127728375
F,Shirl,0.948655256723716
M,Quinlan,0.948611111111111
F,Hartley,0.948186528497409
M,Brantlee,0.947236180904523
M,Desi,0.94672131147541
M,Carson,0.946571428571429
F,Braelyn,0.946424618109365
F,Garnet,0.946345975948196
M,Rayan,0.94619831036016
M,Adrian,0.946149510952865
F,Augusta,0.946098149637973
F,Gwyn,0.945945945945946
F,Lan,0.945606694560669
M,Jamelle,0.945454545454545
M,Charleston,0.945086705202312
M,Carsen,0.944615384615385
M,Karson,0.944207898986933
F,Ellery,0.944093778178539
F,Shanti,0.944086021505376
F,Roni,0.944063926940639
F,Izel,0.943866943866944
F,Delma,0.943757988922028
M,August,0.943380573798825
M,Drew,0.943274055206911
F,Verdell,0.943262411347518
M,Jaeden,0.94291151284491
F,Page,0.942822384428224
M,Otha,0.942821628340584
M,Lucca,0.942779291553134
M,Memphis,0.942758355743373
M,Karter,0.94261620732209
F,Matilde,0.942507068803016
M,Shomari,0.942176870748299
F,Adell,0.942166140904311
F,Ysabel,0.942073170731707
F,Ashtyn,0.941768964431854
M,Joey,0.941610065694243
M,Denim,0.941176470588235
F,Cher,0.940397350993378
F,Kennedy,0.939867404248131
M,Cleotha,0.939814814814815
F,Keala,0.939226519337017
M,Jai,0.93915857605178
F,Regan,0.938842404899508
M,Zakaria,0.938202247191011
F,Lynell,0.937669376693767
F,Sivan,0.9375
F,Shelby,0.937459411293855
M,Shalom,0.937333333333333
F,Karsyn,0.937229437229437
F,Kameryn,0.93719806763285
M,Loy,0.937074829931973
F,Aubry,0.936927772126144
F,Emry,0.936893203883495
F,Kimi,0.936666666666667
M,Nicky,0.936128853096362
M,Valentine,0.935886761032473
M,Fredi,0.935810810810811
F,Karol,0.935640558591378
M,Shaquan,0.93560325684678
M,Nasim,0.935185185185185
F,Carmen,0.934823730133709
F,Jordyn,0.934644374063981
F,Tracey,0.934446587894864
F,Unique,0.934411893310013
F,Courtney,0.93409822137963
M,Sincere,0.934010152284264
F,Alix,0.933905579399142
F,Stacey,0.933806065900467
M,Merrill,0.933528836754643
F,Pilar,0.933144246353322
M,Dale,0.933050239051736
F,Gracen,0.932980599647266
M,Zyaire,0.932112068965517
F,Henley,0.931578947368421
M,Refugio,0.931316042267051
F,Alexandr,0.931147540983607
M,Ahmari,0.931034482758621
M,Logan,0.930902821023789
M,Arian,0.930823529411765
M,Bernell,0.930379746835443
M,Jere,0.930374238468233
F,Presley,0.93010325655282
M,Dany,0.93
M,Allante,0.929936305732484
M,Sang,0.929936305732484
F,Rylee,0.929232505643341
F,Jewell,0.929209025539301
M,Cam,0.929078014184397
F,Daniele,0.928308823529412
F,Sandy,0.927286106094053
M,Montie,0.927272727272727
F,Karry,0.927152317880795
M,Francis,0.926737670687557
M,Kemari,0.926686217008798
F,Harper,0.926154272453327
F,Kalei,0.925143953934741
M,Marquette,0.925
F,Concepcion,0.924668227946916
F,Lux,0.923976608187134
F,Shae,0.923566878980892
M,Ascencion,0.923076923076923
F,Deandrea,0.922885572139303
F,Daelyn,0.921875
M,Augustine,0.921472615161407
F,Addison,0.921464120172651
M,Ari,0.921104766344249
M,Mayson,0.92101226993865
M,Jin,0.919678714859438
M,Darien,0.91956043956044
F,Alexsis,0.918238993710692
F,Aarya,0.918181818181818
M,Freddie,0.918112033195021
M,Makana,0.918103448275862
M,Minh,0.917539267015707
F,Ellison,0.917220990391722
F,Bethel,0.916473317865429
M,Rowen,0.916417910447761
M,Kingsley,0.916414904330312
M,Kameron,0.916057640695322
M,Amauri,0.915909090909091
F,Larkin,0.91578947368421
M,Neri,0.91566265060241
M,Cameron,0.915572961204956
F,Sheridan,0.915308151093439
F,Laine,0.915014164305949
F,Kenyata,0.914285714285714
M,Ezrah,0.9140625
F,San,0.913392141138733
M,Torrey,0.912816691505216
M,Santos,0.912598707824838
M,Arlen,0.912577552171461
F,Marley,0.912087199117628
F,Akira,0.911837407305685
F,Tayler,0.911752136752137
M,Britton,0.911527009783071
F,Camryn,0.911493048943058
F,Bayley,0.911468812877264
M,Clovis,0.911347517730496
F,Darby,0.911168104453252
F,Gabriele,0.910913140311804
M,Surya,0.910798122065728
M,Jaylen,0.910670519808318
M,Callan,0.910497237569061
M,Shayne,0.90978102189781
F,Lacy,0.90959580376427
M,Jules,0.909493161705551
M,Shawn,0.909207812214418
F,Lashun,0.908602150537634
F,Berkley,0.908196721311475
M,Lavelle,0.907017543859649
M,Bentlee,0.906810035842294
M,Devin,0.906741804686963
F,Ossie,0.906633906633907
M,Erie,0.906542056074766
F,Linh,0.90625
M,Clarke,0.90625
F,Cortney,0.905979063643954
F,Berlin,0.905908096280088
F,Chaka,0.905612244897959
F,Reagan,0.905067908856213
M,Caelan,0.904320987654321
M,Parker,0.904317078319612
F,Nikita,0.904081133919844
M,Zyon,0.904074702886248
M,Harlem,0.904069767441861
F,Eden,0.903839172263569
F,Kamryn,0.903571199589665
F,Jayme,0.903409090909091
M,Merlyn,0.903409090909091
F,Auburn,0.902654867256637
F,Stacy,0.902112171837709
F,Legacy,0.901785714285714
F,Sascha,0.901639344262295
F,Yer,0.901376146788991
M,Mickey,0.900957114906668
M,Kamauri,0.900552486187845
F,Haidyn,0.9
M,Kalen,0.899944413563091
F,Sherrill,0.899598393574297
F,Corin,0.899484536082474
M,Issa,0.898104265402844
M,Yancy,0.897826086956522
M,Sawyer,0.897403312576778
F,Shoua,0.897260273972603
F,Brook,0.896930404869013
F,Amani,0.896646132785763
M,Carroll,0.89659209157128
M,Micah,0.896323734416697
M,Cadyn,0.896039603960396
F,Vi,0.894941634241245
M,Kymani,0.894821142552055
M,Adel,0.894736842105263
F,Alexes,0.894736842105263
M,Jayden,0.894697134381034
F,Briley,0.894499294781382
F,Sacha,0.894472361809045
M,Rylan,0.89331458134512
M,Audie,0.893213572854291
M,Corby,0.892857142857143
M,Yeng,0.89272030651341
M,Lennox,0.892622950819672
M,Dorian,0.891848316780601
F,Rain,0.891361256544503
F,My,0.890489913544669
M,Cary,0.890288858321871
F,Alaa,0.890196078431372
F,Tatum,0.890050223971766
M,Tristin,0.889899789029536
M,Odell,0.889630793401414
M,Cruz,0.88948678280756
M,Charlie,0.889186762604484
F,Kaelin,0.889084507042254
M,Briar,0.888223552894212
F,Larue,0.887591240875912
F,Bobbie,0.887436511447005
M,Deane,0.887096774193548
F,Jessi,0.886724185917061
M,Jadin,0.88663282571912
M,Lyndell,0.886486486486487
M,Remington,0.886075949367089
M,Brixton,0.885542168674699
F,Robin,0.884142501359746
M,Gianni,0.884037558685446
M,Toby,0.883867613931728
F,Shade,0.882882882882883
F,Dasani,0.882513661202186
F,Lashon,0.882191780821918
M,Baylor,0.88212927756654
M,Kendell,0.881623449830891
F,Haven,0.880839271575614
M,Kinsler,0.880597014925373
M,Masyn,0.880530973451327
M,Tristen,0.880255363202393
M,Ger,0.878787878787879
M,Demetric,0.878306878306878
F,Trini,0.878260869565217
F,Caron,0.877717391304348
F,Shilo,0.877611940298507
M,Kai,0.877610783342664
M,Zaire,0.87712
F,Remi,0.876588021778584
M,Dallas,0.876443029746027
M,Clair,0.876428792091443
F,Dee,0.875708280021934
M,Jadan,0.875
M,Merced,0.875
M,Ayan,0.874840357598978
M,Bennie,0.874754938923239
F,Jacque,0.874337221633086
M,Atlee,0.874074074074074
M,Chris,0.873088420212486
M,Rory,0.872029905776321
M,Seven,0.871194379391101
F,Lyric,0.871187099281135
M,Jimmie,0.870966804677853
M,Ever,0.870796460176991
M,Kamrin,0.868571428571429
F,Thao,0.867803837953092
F,Shanon,0.867697594501718
F,Kelly,0.867307822715433
F,Marlo,0.866873804971319
F,Dior,0.861578266494179
M,Kc,0.861507128309572
M,Layne,0.861165487125433
M,Palmer,0.860176991150442
F,Morgan,0.859688890543836
M,Loran,0.859649122807018
F,Kim,0.859165191454967
F,Shannon,0.85910960073243
M,Khamani,0.858870967741935
M,Torey,0.858576642335766
F,Phuong,0.856540084388186
M,Seneca,0.855753646677472
F,Marlyn,0.854764434998229
F,Dorris,0.854111405835544
M,Deniz,0.852459016393443
F,Marlowe,0.852173913043478
F,Alexis,0.851837598057797
F,Scout,0.850515463917526
M,Jaydin,0.850492880613363
M,Shan,0.850107066381156
M,Naveen,0.85
M,Reece,0.849884526558891
F,Nakia,0.849805349742559
M,Lannie,0.848837209302326
M,Schuyler,0.848746081504702
M,Jamey,0.8486646884273
M,Kelby,0.848016139878951
F,Sloan,0.847087378640777
F,Andi,0.845437616387337
M,Kayden,0.844071537537732
F,Laverne,0.843911856106978
M,Arion,0.84375
M,Jaden,0.842545465368932
M,Quincey,0.842391304347826
M,Jorden,0.841917502787068
M,Sandeep,0.83984375
F,Billie,0.839664536043447
M,Zamari,0.838709677419355
M,Hollis,0.8382096069869
F,Aubrey,0.837801879283924
M,Shaya,0.837606837606838
M,Semaj,0.837019790454016
F,Domonique,0.83633741888969
F,Bailey,0.836104436625762
M,Tramaine,0.835951134380454
M,Cedar,0.834782608695652
M,Monroe,0.834231145935358
F,Jaylyn,0.833764739718148
M,Jullian,0.83348095659876
M,Johnie,0.833203581159984
M,Willie,0.832052822035371
F,Baily,0.832
F,Samari,0.830903790087464
M,Dereon,0.829923273657289
F,Catlin,0.829383886255924
F,Lynn,0.82876523179951
F,Jonnie,0.828276307295029
M,Neftali,0.827968923418424
M,Zion,0.827649632133625
F,Jadyn,0.826555023923445
M,Jessy,0.8261253309797
F,Carsyn,0.825851393188854
M,Lior,0.824427480916031
M,Chandler,0.823052918132926
F,Tracy,0.823044472353718
M,Val,0.822771767130345
F,London,0.822002765158997
F,Rhyan,0.821951219512195
M,Haiden,0.821550741163056
F,Teagan,0.819369540448158
F,Rosario,0.819275658765491
M,Raleigh,0.819066147859922
F,Lashawn,0.819042073081962
F,Paris,0.818668508764355
